id,event_name,location,opp_team
1,Gameweek 1 - Day 2,home,28
1,Gameweek 1 - Day 4,away,22
1,Gameweek 1 - Day 5,home,21
1,Gameweek 2 - Day 1,away,5
1,Gameweek 2 - Day 3,away,3
1,Gameweek 2 - Day 5,away,12
1,Gameweek 2 - Day 7,away,6
1,Gameweek 3 - Day 2,home,22
1,Gameweek 3 - Day 5,home,28
1,Gameweek 3 - Day 6,home,14
1,Gameweek 4 - Day 1,away,13
1,Gameweek 4 - Day 3,away,26
1,Gameweek 4 - Day 4,away,29
1,Gameweek 4 - Day 7,away,24
1,Gameweek 5 - Day 2,home,9
1,Gameweek 5 - Day 4,away,27
1,Gameweek 5 - Day 6,away,19
1,Gameweek 5 - Day 7,home,4
1,Gameweek 6 - Day 2,away,30
1,Gameweek 6 - Day 4,home,6
1,Gameweek 6 - Day 6,away,23
1,Gameweek 7 - Day 1,away,9
1,Gameweek 7 - Day 3,home,13
1,Gameweek 7 - Day 5,home,8
1,Gameweek 7 - Day 6,away,30
1,Gameweek 9 - Day 2,away,4
1,Gameweek 9 - Day 3,home,27
1,Gameweek 9 - Day 5,home,5
1,Gameweek 10 - Day 2,home,5
1,Gameweek 10 - Day 4,home,16
1,Gameweek 10 - Day 5,home,20
1,Gameweek 11 - Day 1,away,21
1,Gameweek 11 - Day 3,home,18
1,Gameweek 11 - Day 5,away,20
1,Gameweek 11 - Day 6,away,28
1,Gameweek 12 - Day 1,away,28
1,Gameweek 12 - Day 3,home,19
1,Gameweek 12 - Day 5,away,8
1,Gameweek 12 - Day 7,away,10
1,Gameweek 13 - Day 2,away,14
1,Gameweek 13 - Day 4,away,25
1,Gameweek 13 - Day 6,home,2
1,Gameweek 14 - Day 1,home,17
1,Gameweek 14 - Day 3,away,15
1,Gameweek 14 - Day 5,home,24
1,Gameweek 15 - Day 1,home,12
1,Gameweek 15 - Day 3,away,2
1,Gameweek 15 - Day 4,home,11
1,Gameweek 15 - Day 6,away,12
1,Gameweek 16 - Day 2,away,16
1,Gameweek 16 - Day 4,home,29
1,Gameweek 16 - Day 6,home,4
1,Gameweek 17 - Day 1,away,18
1,Gameweek 17 - Day 3,away,4
1,Gameweek 18 - Day 1,away,23
1,Gameweek 18 - Day 2,home,16
1,Gameweek 18 - Day 4,home,3
1,Gameweek 19 - Day 2,home,30
1,Gameweek 19 - Day 4,home,30
1,Gameweek 19 - Day 7,home,25
1,Gameweek 20 - Day 3,away,17
1,Gameweek 20 - Day 6,home,23
1,Gameweek 21 - Day 2,home,7
1,Gameweek 21 - Day 4,home,3
1,Gameweek 21 - Day 6,home,17
1,Gameweek 22 - Day 1,home,22
1,Gameweek 22 - Day 3,away,7
1,Gameweek 22 - Day 5,away,11
1,Gameweek 22 - Day 6,home,10
1,Gameweek 23 - Day 1,home,15
1,Gameweek 23 - Day 3,away,9
1,Gameweek 23 - Day 5,away,2
1,Gameweek 23 - Day 6,home,26
1,Gameweek 24 - Day 1,home,2
1,Gameweek 24 - Day 3,away,22
1,Gameweek 24 - Day 5,away,3
1,Gameweek 25 - Day 1,home,20
1,Gameweek 25 - Day 3,away,6
1,Gameweek 25 - Day 5,home,6
1,Gameweek 25 - Day 6,away,16
2,Gameweek 1 - Day 2,home,28
2,Gameweek 1 - Day 4,away,22
2,Gameweek 1 - Day 5,home,21
2,Gameweek 2 - Day 1,away,5
2,Gameweek 2 - Day 3,away,3
2,Gameweek 2 - Day 5,away,12
2,Gameweek 2 - Day 7,away,6
2,Gameweek 3 - Day 2,home,22
2,Gameweek 3 - Day 5,home,28
2,Gameweek 3 - Day 6,home,14
2,Gameweek 4 - Day 1,away,13
2,Gameweek 4 - Day 3,away,26
2,Gameweek 4 - Day 4,away,29
2,Gameweek 4 - Day 7,away,24
2,Gameweek 5 - Day 2,home,9
2,Gameweek 5 - Day 4,away,27
2,Gameweek 5 - Day 6,away,19
2,Gameweek 5 - Day 7,home,4
2,Gameweek 6 - Day 2,away,30
2,Gameweek 6 - Day 4,home,6
2,Gameweek 6 - Day 6,away,23
2,Gameweek 7 - Day 1,away,9
2,Gameweek 7 - Day 3,home,13
2,Gameweek 7 - Day 5,home,8
2,Gameweek 7 - Day 6,away,30
2,Gameweek 9 - Day 2,away,4
2,Gameweek 9 - Day 3,home,27
2,Gameweek 9 - Day 5,home,5
2,Gameweek 10 - Day 2,home,5
2,Gameweek 10 - Day 4,home,16
2,Gameweek 10 - Day 5,home,20
2,Gameweek 11 - Day 1,away,21
2,Gameweek 11 - Day 3,home,18
2,Gameweek 11 - Day 5,away,20
2,Gameweek 11 - Day 6,away,28
2,Gameweek 12 - Day 1,away,28
2,Gameweek 12 - Day 3,home,19
2,Gameweek 12 - Day 5,away,8
2,Gameweek 12 - Day 7,away,10
2,Gameweek 13 - Day 2,away,14
2,Gameweek 13 - Day 4,away,25
2,Gameweek 13 - Day 6,home,2
2,Gameweek 14 - Day 1,home,17
2,Gameweek 14 - Day 3,away,15
2,Gameweek 14 - Day 5,home,24
2,Gameweek 15 - Day 1,home,12
2,Gameweek 15 - Day 3,away,2
2,Gameweek 15 - Day 4,home,11
2,Gameweek 15 - Day 6,away,12
2,Gameweek 16 - Day 2,away,16
2,Gameweek 16 - Day 4,home,29
2,Gameweek 16 - Day 6,home,4
2,Gameweek 17 - Day 1,away,18
2,Gameweek 17 - Day 3,away,4
2,Gameweek 18 - Day 1,away,23
2,Gameweek 18 - Day 2,home,16
2,Gameweek 18 - Day 4,home,3
2,Gameweek 19 - Day 2,home,30
2,Gameweek 19 - Day 4,home,30
2,Gameweek 19 - Day 7,home,25
2,Gameweek 20 - Day 3,away,17
2,Gameweek 20 - Day 6,home,23
2,Gameweek 21 - Day 2,home,7
2,Gameweek 21 - Day 4,home,3
2,Gameweek 21 - Day 6,home,17
2,Gameweek 22 - Day 1,home,22
2,Gameweek 22 - Day 3,away,7
2,Gameweek 22 - Day 5,away,11
2,Gameweek 22 - Day 6,home,10
2,Gameweek 23 - Day 1,home,15
2,Gameweek 23 - Day 3,away,9
2,Gameweek 23 - Day 5,away,2
2,Gameweek 23 - Day 6,home,26
2,Gameweek 24 - Day 1,home,2
2,Gameweek 24 - Day 3,away,22
2,Gameweek 24 - Day 5,away,3
2,Gameweek 25 - Day 1,home,20
2,Gameweek 25 - Day 3,away,6
2,Gameweek 25 - Day 5,home,6
2,Gameweek 25 - Day 6,away,16
3,Gameweek 1 - Day 2,home,28
3,Gameweek 1 - Day 4,away,22
3,Gameweek 1 - Day 5,home,21
3,Gameweek 2 - Day 1,away,5
3,Gameweek 2 - Day 3,away,3
3,Gameweek 2 - Day 5,away,12
3,Gameweek 2 - Day 7,away,6
3,Gameweek 3 - Day 2,home,22
3,Gameweek 3 - Day 5,home,28
3,Gameweek 3 - Day 6,home,14
3,Gameweek 4 - Day 1,away,13
3,Gameweek 4 - Day 3,away,26
3,Gameweek 4 - Day 4,away,29
3,Gameweek 4 - Day 7,away,24
3,Gameweek 5 - Day 2,home,9
3,Gameweek 5 - Day 4,away,27
3,Gameweek 5 - Day 6,away,19
3,Gameweek 5 - Day 7,home,4
3,Gameweek 6 - Day 2,away,30
3,Gameweek 6 - Day 4,home,6
3,Gameweek 6 - Day 6,away,23
3,Gameweek 7 - Day 1,away,9
3,Gameweek 7 - Day 3,home,13
3,Gameweek 7 - Day 5,home,8
3,Gameweek 7 - Day 6,away,30
3,Gameweek 9 - Day 2,away,4
3,Gameweek 9 - Day 3,home,27
3,Gameweek 9 - Day 5,home,5
3,Gameweek 10 - Day 2,home,5
3,Gameweek 10 - Day 4,home,16
3,Gameweek 10 - Day 5,home,20
3,Gameweek 11 - Day 1,away,21
3,Gameweek 11 - Day 3,home,18
3,Gameweek 11 - Day 5,away,20
3,Gameweek 11 - Day 6,away,28
3,Gameweek 12 - Day 1,away,28
3,Gameweek 12 - Day 3,home,19
3,Gameweek 12 - Day 5,away,8
3,Gameweek 12 - Day 7,away,10
3,Gameweek 13 - Day 2,away,14
3,Gameweek 13 - Day 4,away,25
3,Gameweek 13 - Day 6,home,2
3,Gameweek 14 - Day 1,home,17
3,Gameweek 14 - Day 3,away,15
3,Gameweek 14 - Day 5,home,24
3,Gameweek 15 - Day 1,home,12
3,Gameweek 15 - Day 3,away,2
3,Gameweek 15 - Day 4,home,11
3,Gameweek 15 - Day 6,away,12
3,Gameweek 16 - Day 2,away,16
3,Gameweek 16 - Day 4,home,29
3,Gameweek 16 - Day 6,home,4
3,Gameweek 17 - Day 1,away,18
3,Gameweek 17 - Day 3,away,4
3,Gameweek 18 - Day 1,away,23
3,Gameweek 18 - Day 2,home,16
3,Gameweek 18 - Day 4,home,3
3,Gameweek 19 - Day 2,home,30
3,Gameweek 19 - Day 4,home,30
3,Gameweek 19 - Day 7,home,25
3,Gameweek 20 - Day 3,away,17
3,Gameweek 20 - Day 6,home,23
3,Gameweek 21 - Day 2,home,7
3,Gameweek 21 - Day 4,home,3
3,Gameweek 21 - Day 6,home,17
3,Gameweek 22 - Day 1,home,22
3,Gameweek 22 - Day 3,away,7
3,Gameweek 22 - Day 5,away,11
3,Gameweek 22 - Day 6,home,10
3,Gameweek 23 - Day 1,home,15
3,Gameweek 23 - Day 3,away,9
3,Gameweek 23 - Day 5,away,2
3,Gameweek 23 - Day 6,home,26
3,Gameweek 24 - Day 1,home,2
3,Gameweek 24 - Day 3,away,22
3,Gameweek 24 - Day 5,away,3
3,Gameweek 25 - Day 1,home,20
3,Gameweek 25 - Day 3,away,6
3,Gameweek 25 - Day 5,home,6
3,Gameweek 25 - Day 6,away,16
4,Gameweek 1 - Day 2,home,28
4,Gameweek 1 - Day 4,away,22
4,Gameweek 1 - Day 5,home,21
4,Gameweek 2 - Day 1,away,5
4,Gameweek 2 - Day 3,away,3
4,Gameweek 2 - Day 5,away,12
4,Gameweek 2 - Day 7,away,6
4,Gameweek 3 - Day 2,home,22
4,Gameweek 3 - Day 5,home,28
4,Gameweek 3 - Day 6,home,14
4,Gameweek 4 - Day 1,away,13
4,Gameweek 4 - Day 3,away,26
4,Gameweek 4 - Day 4,away,29
4,Gameweek 4 - Day 7,away,24
4,Gameweek 5 - Day 2,home,9
4,Gameweek 5 - Day 4,away,27
4,Gameweek 5 - Day 6,away,19
4,Gameweek 5 - Day 7,home,4
4,Gameweek 6 - Day 2,away,30
4,Gameweek 6 - Day 4,home,6
4,Gameweek 6 - Day 6,away,23
4,Gameweek 7 - Day 1,away,9
4,Gameweek 7 - Day 3,home,13
4,Gameweek 7 - Day 5,home,8
4,Gameweek 7 - Day 6,away,30
4,Gameweek 9 - Day 2,away,4
4,Gameweek 9 - Day 3,home,27
4,Gameweek 9 - Day 5,home,5
4,Gameweek 10 - Day 2,home,5
4,Gameweek 10 - Day 4,home,16
4,Gameweek 10 - Day 5,home,20
4,Gameweek 11 - Day 1,away,21
4,Gameweek 11 - Day 3,home,18
4,Gameweek 11 - Day 5,away,20
4,Gameweek 11 - Day 6,away,28
4,Gameweek 12 - Day 1,away,28
4,Gameweek 12 - Day 3,home,19
4,Gameweek 12 - Day 5,away,8
4,Gameweek 12 - Day 7,away,10
4,Gameweek 13 - Day 2,away,14
4,Gameweek 13 - Day 4,away,25
4,Gameweek 13 - Day 6,home,2
4,Gameweek 14 - Day 1,home,17
4,Gameweek 14 - Day 3,away,15
4,Gameweek 14 - Day 5,home,24
4,Gameweek 15 - Day 1,home,12
4,Gameweek 15 - Day 3,away,2
4,Gameweek 15 - Day 4,home,11
4,Gameweek 15 - Day 6,away,12
4,Gameweek 16 - Day 2,away,16
4,Gameweek 16 - Day 4,home,29
4,Gameweek 16 - Day 6,home,4
4,Gameweek 17 - Day 1,away,18
4,Gameweek 17 - Day 3,away,4
4,Gameweek 18 - Day 1,away,23
4,Gameweek 18 - Day 2,home,16
4,Gameweek 18 - Day 4,home,3
4,Gameweek 19 - Day 2,home,30
4,Gameweek 19 - Day 4,home,30
4,Gameweek 19 - Day 7,home,25
4,Gameweek 20 - Day 3,away,17
4,Gameweek 20 - Day 6,home,23
4,Gameweek 21 - Day 2,home,7
4,Gameweek 21 - Day 4,home,3
4,Gameweek 21 - Day 6,home,17
4,Gameweek 22 - Day 1,home,22
4,Gameweek 22 - Day 3,away,7
4,Gameweek 22 - Day 5,away,11
4,Gameweek 22 - Day 6,home,10
4,Gameweek 23 - Day 1,home,15
4,Gameweek 23 - Day 3,away,9
4,Gameweek 23 - Day 5,away,2
4,Gameweek 23 - Day 6,home,26
4,Gameweek 24 - Day 1,home,2
4,Gameweek 24 - Day 3,away,22
4,Gameweek 24 - Day 5,away,3
4,Gameweek 25 - Day 1,home,20
4,Gameweek 25 - Day 3,away,6
4,Gameweek 25 - Day 5,home,6
4,Gameweek 25 - Day 6,away,16
5,Gameweek 1 - Day 2,home,28
5,Gameweek 1 - Day 4,away,22
5,Gameweek 1 - Day 5,home,21
5,Gameweek 2 - Day 1,away,5
5,Gameweek 2 - Day 3,away,3
5,Gameweek 2 - Day 5,away,12
5,Gameweek 2 - Day 7,away,6
5,Gameweek 3 - Day 2,home,22
5,Gameweek 3 - Day 5,home,28
5,Gameweek 3 - Day 6,home,14
5,Gameweek 4 - Day 1,away,13
5,Gameweek 4 - Day 3,away,26
5,Gameweek 4 - Day 4,away,29
5,Gameweek 4 - Day 7,away,24
5,Gameweek 5 - Day 2,home,9
5,Gameweek 5 - Day 4,away,27
5,Gameweek 5 - Day 6,away,19
5,Gameweek 5 - Day 7,home,4
5,Gameweek 6 - Day 2,away,30
5,Gameweek 6 - Day 4,home,6
5,Gameweek 6 - Day 6,away,23
5,Gameweek 7 - Day 1,away,9
5,Gameweek 7 - Day 3,home,13
5,Gameweek 7 - Day 5,home,8
5,Gameweek 7 - Day 6,away,30
5,Gameweek 9 - Day 2,away,4
5,Gameweek 9 - Day 3,home,27
5,Gameweek 9 - Day 5,home,5
5,Gameweek 10 - Day 2,home,5
5,Gameweek 10 - Day 4,home,16
5,Gameweek 10 - Day 5,home,20
5,Gameweek 11 - Day 1,away,21
5,Gameweek 11 - Day 3,home,18
5,Gameweek 11 - Day 5,away,20
5,Gameweek 11 - Day 6,away,28
5,Gameweek 12 - Day 1,away,28
5,Gameweek 12 - Day 3,home,19
5,Gameweek 12 - Day 5,away,8
5,Gameweek 12 - Day 7,away,10
5,Gameweek 13 - Day 2,away,14
5,Gameweek 13 - Day 4,away,25
5,Gameweek 13 - Day 6,home,2
5,Gameweek 14 - Day 1,home,17
5,Gameweek 14 - Day 3,away,15
5,Gameweek 14 - Day 5,home,24
5,Gameweek 15 - Day 1,home,12
5,Gameweek 15 - Day 3,away,2
5,Gameweek 15 - Day 4,home,11
5,Gameweek 15 - Day 6,away,12
5,Gameweek 16 - Day 2,away,16
5,Gameweek 16 - Day 4,home,29
5,Gameweek 16 - Day 6,home,4
5,Gameweek 17 - Day 1,away,18
5,Gameweek 17 - Day 3,away,4
5,Gameweek 18 - Day 1,away,23
5,Gameweek 18 - Day 2,home,16
5,Gameweek 18 - Day 4,home,3
5,Gameweek 19 - Day 2,home,30
5,Gameweek 19 - Day 4,home,30
5,Gameweek 19 - Day 7,home,25
5,Gameweek 20 - Day 3,away,17
5,Gameweek 20 - Day 6,home,23
5,Gameweek 21 - Day 2,home,7
5,Gameweek 21 - Day 4,home,3
5,Gameweek 21 - Day 6,home,17
5,Gameweek 22 - Day 1,home,22
5,Gameweek 22 - Day 3,away,7
5,Gameweek 22 - Day 5,away,11
5,Gameweek 22 - Day 6,home,10
5,Gameweek 23 - Day 1,home,15
5,Gameweek 23 - Day 3,away,9
5,Gameweek 23 - Day 5,away,2
5,Gameweek 23 - Day 6,home,26
5,Gameweek 24 - Day 1,home,2
5,Gameweek 24 - Day 3,away,22
5,Gameweek 24 - Day 5,away,3
5,Gameweek 25 - Day 1,home,20
5,Gameweek 25 - Day 3,away,6
5,Gameweek 25 - Day 5,home,6
5,Gameweek 25 - Day 6,away,16
6,Gameweek 1 - Day 2,home,28
6,Gameweek 1 - Day 4,away,22
6,Gameweek 1 - Day 5,home,21
6,Gameweek 2 - Day 1,away,5
6,Gameweek 2 - Day 3,away,3
6,Gameweek 2 - Day 5,away,12
6,Gameweek 2 - Day 7,away,6
6,Gameweek 3 - Day 2,home,22
6,Gameweek 3 - Day 5,home,28
6,Gameweek 3 - Day 6,home,14
6,Gameweek 4 - Day 1,away,13
6,Gameweek 4 - Day 3,away,26
6,Gameweek 4 - Day 4,away,29
6,Gameweek 4 - Day 7,away,24
6,Gameweek 5 - Day 2,home,9
6,Gameweek 5 - Day 4,away,27
6,Gameweek 5 - Day 6,away,19
6,Gameweek 5 - Day 7,home,4
6,Gameweek 6 - Day 2,away,30
6,Gameweek 6 - Day 4,home,6
6,Gameweek 6 - Day 6,away,23
6,Gameweek 7 - Day 1,away,9
6,Gameweek 7 - Day 3,home,13
6,Gameweek 7 - Day 5,home,8
6,Gameweek 7 - Day 6,away,30
6,Gameweek 9 - Day 2,away,4
6,Gameweek 9 - Day 3,home,27
6,Gameweek 9 - Day 5,home,5
6,Gameweek 10 - Day 2,home,5
6,Gameweek 10 - Day 4,home,16
6,Gameweek 10 - Day 5,home,20
6,Gameweek 11 - Day 1,away,21
6,Gameweek 11 - Day 3,home,18
6,Gameweek 11 - Day 5,away,20
6,Gameweek 11 - Day 6,away,28
6,Gameweek 12 - Day 1,away,28
6,Gameweek 12 - Day 3,home,19
6,Gameweek 12 - Day 5,away,8
6,Gameweek 12 - Day 7,away,10
6,Gameweek 13 - Day 2,away,14
6,Gameweek 13 - Day 4,away,25
6,Gameweek 13 - Day 6,home,2
6,Gameweek 14 - Day 1,home,17
6,Gameweek 14 - Day 3,away,15
6,Gameweek 14 - Day 5,home,24
6,Gameweek 15 - Day 1,home,12
6,Gameweek 15 - Day 3,away,2
6,Gameweek 15 - Day 4,home,11
6,Gameweek 15 - Day 6,away,12
6,Gameweek 16 - Day 2,away,16
6,Gameweek 16 - Day 4,home,29
6,Gameweek 16 - Day 6,home,4
6,Gameweek 17 - Day 1,away,18
6,Gameweek 17 - Day 3,away,4
6,Gameweek 18 - Day 1,away,23
6,Gameweek 18 - Day 2,home,16
6,Gameweek 18 - Day 4,home,3
6,Gameweek 19 - Day 2,home,30
6,Gameweek 19 - Day 4,home,30
6,Gameweek 19 - Day 7,home,25
6,Gameweek 20 - Day 3,away,17
6,Gameweek 20 - Day 6,home,23
6,Gameweek 21 - Day 2,home,7
6,Gameweek 21 - Day 4,home,3
6,Gameweek 21 - Day 6,home,17
6,Gameweek 22 - Day 1,home,22
6,Gameweek 22 - Day 3,away,7
6,Gameweek 22 - Day 5,away,11
6,Gameweek 22 - Day 6,home,10
6,Gameweek 23 - Day 1,home,15
6,Gameweek 23 - Day 3,away,9
6,Gameweek 23 - Day 5,away,2
6,Gameweek 23 - Day 6,home,26
6,Gameweek 24 - Day 1,home,2
6,Gameweek 24 - Day 3,away,22
6,Gameweek 24 - Day 5,away,3
6,Gameweek 25 - Day 1,home,20
6,Gameweek 25 - Day 3,away,6
6,Gameweek 25 - Day 5,home,6
6,Gameweek 25 - Day 6,away,16
7,Gameweek 1 - Day 2,home,28
7,Gameweek 1 - Day 4,away,22
7,Gameweek 1 - Day 5,home,21
7,Gameweek 2 - Day 1,away,5
7,Gameweek 2 - Day 3,away,3
7,Gameweek 2 - Day 5,away,12
7,Gameweek 2 - Day 7,away,6
7,Gameweek 3 - Day 2,home,22
7,Gameweek 3 - Day 5,home,28
7,Gameweek 3 - Day 6,home,14
7,Gameweek 4 - Day 1,away,13
7,Gameweek 4 - Day 3,away,26
7,Gameweek 4 - Day 4,away,29
7,Gameweek 4 - Day 7,away,24
7,Gameweek 5 - Day 2,home,9
7,Gameweek 5 - Day 4,away,27
7,Gameweek 5 - Day 6,away,19
7,Gameweek 5 - Day 7,home,4
7,Gameweek 6 - Day 2,away,30
7,Gameweek 6 - Day 4,home,6
7,Gameweek 6 - Day 6,away,23
7,Gameweek 7 - Day 1,away,9
7,Gameweek 7 - Day 3,home,13
7,Gameweek 7 - Day 5,home,8
7,Gameweek 7 - Day 6,away,30
7,Gameweek 9 - Day 2,away,4
7,Gameweek 9 - Day 3,home,27
7,Gameweek 9 - Day 5,home,5
7,Gameweek 10 - Day 2,home,5
7,Gameweek 10 - Day 4,home,16
7,Gameweek 10 - Day 5,home,20
7,Gameweek 11 - Day 1,away,21
7,Gameweek 11 - Day 3,home,18
7,Gameweek 11 - Day 5,away,20
7,Gameweek 11 - Day 6,away,28
7,Gameweek 12 - Day 1,away,28
7,Gameweek 12 - Day 3,home,19
7,Gameweek 12 - Day 5,away,8
7,Gameweek 12 - Day 7,away,10
7,Gameweek 13 - Day 2,away,14
7,Gameweek 13 - Day 4,away,25
7,Gameweek 13 - Day 6,home,2
7,Gameweek 14 - Day 1,home,17
7,Gameweek 14 - Day 3,away,15
7,Gameweek 14 - Day 5,home,24
7,Gameweek 15 - Day 1,home,12
7,Gameweek 15 - Day 3,away,2
7,Gameweek 15 - Day 4,home,11
7,Gameweek 15 - Day 6,away,12
7,Gameweek 16 - Day 2,away,16
7,Gameweek 16 - Day 4,home,29
7,Gameweek 16 - Day 6,home,4
7,Gameweek 17 - Day 1,away,18
7,Gameweek 17 - Day 3,away,4
7,Gameweek 18 - Day 1,away,23
7,Gameweek 18 - Day 2,home,16
7,Gameweek 18 - Day 4,home,3
7,Gameweek 19 - Day 2,home,30
7,Gameweek 19 - Day 4,home,30
7,Gameweek 19 - Day 7,home,25
7,Gameweek 20 - Day 3,away,17
7,Gameweek 20 - Day 6,home,23
7,Gameweek 21 - Day 2,home,7
7,Gameweek 21 - Day 4,home,3
7,Gameweek 21 - Day 6,home,17
7,Gameweek 22 - Day 1,home,22
7,Gameweek 22 - Day 3,away,7
7,Gameweek 22 - Day 5,away,11
7,Gameweek 22 - Day 6,home,10
7,Gameweek 23 - Day 1,home,15
7,Gameweek 23 - Day 3,away,9
7,Gameweek 23 - Day 5,away,2
7,Gameweek 23 - Day 6,home,26
7,Gameweek 24 - Day 1,home,2
7,Gameweek 24 - Day 3,away,22
7,Gameweek 24 - Day 5,away,3
7,Gameweek 25 - Day 1,home,20
7,Gameweek 25 - Day 3,away,6
7,Gameweek 25 - Day 5,home,6
7,Gameweek 25 - Day 6,away,16
8,Gameweek 1 - Day 2,home,28
8,Gameweek 1 - Day 4,away,22
8,Gameweek 1 - Day 5,home,21
8,Gameweek 2 - Day 1,away,5
8,Gameweek 2 - Day 3,away,3
8,Gameweek 2 - Day 5,away,12
8,Gameweek 2 - Day 7,away,6
8,Gameweek 3 - Day 2,home,22
8,Gameweek 3 - Day 5,home,28
8,Gameweek 3 - Day 6,home,14
8,Gameweek 4 - Day 1,away,13
8,Gameweek 4 - Day 3,away,26
8,Gameweek 4 - Day 4,away,29
8,Gameweek 4 - Day 7,away,24
8,Gameweek 5 - Day 2,home,9
8,Gameweek 5 - Day 4,away,27
8,Gameweek 5 - Day 6,away,19
8,Gameweek 5 - Day 7,home,4
8,Gameweek 6 - Day 2,away,30
8,Gameweek 6 - Day 4,home,6
8,Gameweek 6 - Day 6,away,23
8,Gameweek 7 - Day 1,away,9
8,Gameweek 7 - Day 3,home,13
8,Gameweek 7 - Day 5,home,8
8,Gameweek 7 - Day 6,away,30
8,Gameweek 9 - Day 2,away,4
8,Gameweek 9 - Day 3,home,27
8,Gameweek 9 - Day 5,home,5
8,Gameweek 10 - Day 2,home,5
8,Gameweek 10 - Day 4,home,16
8,Gameweek 10 - Day 5,home,20
8,Gameweek 11 - Day 1,away,21
8,Gameweek 11 - Day 3,home,18
8,Gameweek 11 - Day 5,away,20
8,Gameweek 11 - Day 6,away,28
8,Gameweek 12 - Day 1,away,28
8,Gameweek 12 - Day 3,home,19
8,Gameweek 12 - Day 5,away,8
8,Gameweek 12 - Day 7,away,10
8,Gameweek 13 - Day 2,away,14
8,Gameweek 13 - Day 4,away,25
8,Gameweek 13 - Day 6,home,2
8,Gameweek 14 - Day 1,home,17
8,Gameweek 14 - Day 3,away,15
8,Gameweek 14 - Day 5,home,24
8,Gameweek 15 - Day 1,home,12
8,Gameweek 15 - Day 3,away,2
8,Gameweek 15 - Day 4,home,11
8,Gameweek 15 - Day 6,away,12
8,Gameweek 16 - Day 2,away,16
8,Gameweek 16 - Day 4,home,29
8,Gameweek 16 - Day 6,home,4
8,Gameweek 17 - Day 1,away,18
8,Gameweek 17 - Day 3,away,4
8,Gameweek 18 - Day 1,away,23
8,Gameweek 18 - Day 2,home,16
8,Gameweek 18 - Day 4,home,3
8,Gameweek 19 - Day 2,home,30
8,Gameweek 19 - Day 4,home,30
8,Gameweek 19 - Day 7,home,25
8,Gameweek 20 - Day 3,away,17
8,Gameweek 20 - Day 6,home,23
8,Gameweek 21 - Day 2,home,7
8,Gameweek 21 - Day 4,home,3
8,Gameweek 21 - Day 6,home,17
8,Gameweek 22 - Day 1,home,22
8,Gameweek 22 - Day 3,away,7
8,Gameweek 22 - Day 5,away,11
8,Gameweek 22 - Day 6,home,10
8,Gameweek 23 - Day 1,home,15
8,Gameweek 23 - Day 3,away,9
8,Gameweek 23 - Day 5,away,2
8,Gameweek 23 - Day 6,home,26
8,Gameweek 24 - Day 1,home,2
8,Gameweek 24 - Day 3,away,22
8,Gameweek 24 - Day 5,away,3
8,Gameweek 25 - Day 1,home,20
8,Gameweek 25 - Day 3,away,6
8,Gameweek 25 - Day 5,home,6
8,Gameweek 25 - Day 6,away,16
9,Gameweek 1 - Day 2,home,28
9,Gameweek 1 - Day 4,away,22
9,Gameweek 1 - Day 5,home,21
9,Gameweek 2 - Day 1,away,5
9,Gameweek 2 - Day 3,away,3
9,Gameweek 2 - Day 5,away,12
9,Gameweek 2 - Day 7,away,6
9,Gameweek 3 - Day 2,home,22
9,Gameweek 3 - Day 5,home,28
9,Gameweek 3 - Day 6,home,14
9,Gameweek 4 - Day 1,away,13
9,Gameweek 4 - Day 3,away,26
9,Gameweek 4 - Day 4,away,29
9,Gameweek 4 - Day 7,away,24
9,Gameweek 5 - Day 2,home,9
9,Gameweek 5 - Day 4,away,27
9,Gameweek 5 - Day 6,away,19
9,Gameweek 5 - Day 7,home,4
9,Gameweek 6 - Day 2,away,30
9,Gameweek 6 - Day 4,home,6
9,Gameweek 6 - Day 6,away,23
9,Gameweek 7 - Day 1,away,9
9,Gameweek 7 - Day 3,home,13
9,Gameweek 7 - Day 5,home,8
9,Gameweek 7 - Day 6,away,30
9,Gameweek 9 - Day 2,away,4
9,Gameweek 9 - Day 3,home,27
9,Gameweek 9 - Day 5,home,5
9,Gameweek 10 - Day 2,home,5
9,Gameweek 10 - Day 4,home,16
9,Gameweek 10 - Day 5,home,20
9,Gameweek 11 - Day 1,away,21
9,Gameweek 11 - Day 3,home,18
9,Gameweek 11 - Day 5,away,20
9,Gameweek 11 - Day 6,away,28
9,Gameweek 12 - Day 1,away,28
9,Gameweek 12 - Day 3,home,19
9,Gameweek 12 - Day 5,away,8
9,Gameweek 12 - Day 7,away,10
9,Gameweek 13 - Day 2,away,14
9,Gameweek 13 - Day 4,away,25
9,Gameweek 13 - Day 6,home,2
9,Gameweek 14 - Day 1,home,17
9,Gameweek 14 - Day 3,away,15
9,Gameweek 14 - Day 5,home,24
9,Gameweek 15 - Day 1,home,12
9,Gameweek 15 - Day 3,away,2
9,Gameweek 15 - Day 4,home,11
9,Gameweek 15 - Day 6,away,12
9,Gameweek 16 - Day 2,away,16
9,Gameweek 16 - Day 4,home,29
9,Gameweek 16 - Day 6,home,4
9,Gameweek 17 - Day 1,away,18
9,Gameweek 17 - Day 3,away,4
9,Gameweek 18 - Day 1,away,23
9,Gameweek 18 - Day 2,home,16
9,Gameweek 18 - Day 4,home,3
9,Gameweek 19 - Day 2,home,30
9,Gameweek 19 - Day 4,home,30
